title,date,star,text
Keep it up !,2020-07-24T17:23:42Z,5,"Je suis assez surpris des commentaires ici car je suis client depuis 2018 et il faut dire que je n'ai eu que rarement des problèmes voir pas du tout. J'ai bénéficié d'une prime pour l'ouverture de compte puis je me suis même mit à parrainé ma famille! C'est toujours des primes en plus :DJe me suis même lancé sur leurs dernière offre avec la carte visa premier. Je ne l'utilise pas comme compte principal mais je trouve l'application très facile à utiliser surtout depuis la dernière mise à jour. En parlant de l'appli, je la trouvais extrêmement lente au démarrage mais cela a été corrigé.Le paiement mobile pareil : Rien à redire également depuis le passage vers Google Pay car j'avais ouvert le compte en pensant bénéficier du paiement mobile mais il ne fonctionnait pas car j'avais une carte SIM d'un autre opérateur qu'Orange. Depuis un an il marchedepuis un autre opérateur ! Bref une banque assez jeune mais qui répond largement aux demandes basiques et nécessaires d'une banque traditionnelle et qui s'améliore avec le temps. Keep it up Orange Bank, vous êtes sur le bon chemin! Je vous mets 5 étoiles pour l'évolution !"
Arnaque et manipulation,2020-07-18T16:47:02Z,1,"Cette banque est une honte. Je m’étais rendu dans une Agence Orange pour l’achat d’un I phone et changement de forfait. Après avoir réalisé cette operation, le commercial nous a laissé entendre que l’ouverture d’un compte Orange bank entraînerait une réduction de 50 € sur l’achat de l’ I phone.Il s’avère que l’ouverture de ce compte part d’un malentendu ou plutôt d’une manipulation à but commercial. Le fonctionnement de ce compte était assez vague, le commercial parlant très vite. Après coup, nous avons réalisé qu’il n’y avait aucune réduction.Me sentant flouée par cette pratique, j’ai souhaité me connecter au compte Orange bank pour récupérer l’argent qui a été versé et clôturer ce compte dont je n’avais aucune utilité. Il se trouve que le commercial ayant ouvert le compte a saisi une mauvaise date de naissance. De ce fait ce compte est inaccessible.Il est impossible de joindre quiconque chez Orange bank. Après s’être déplacé à plusieurs reprise à la boutique Orange pour tenter de résoudre ce problème des manipulations ont été faites par le commercial sur mon telephone sans succès pour accéder au compte . On m’a juste indiqué de rappeler le service client Orange bank qui est toujours totalement injoignable.En revanche, il se trouve que le mail d’enquête de satisfaction reçu le matin même concernant le service rendu à l’agence Orange a disparu.Aujourd’hui, rien n’est résolu. Je n’ai eu aucun contact de la part d’orange Bank. Je constate aussi de très nombreux avis négatifs sur internet de la part de clients d’orange bank . Nous sommes victimes d’une arnaque que j’ai l’intention de dénoncer aux autorités compétentes"
minable,2020-07-15T11:53:59Z,1,"horribleargent bloque pour rien, cheque encaisse 3 semaines aprés aucun service client compétent a éviter pour ne pas avoir de probléme leur gestion de compte m'ont mis interdit bancaire je ne peux rien faire et surtout je ne peux paschanger de banque avant 2 ans"
Injoignable par telp,2020-07-08T19:56:23Z,1,Injoignable par telpService fermé No comment À fuir
Attention collecte d'infos personnelles,2020-07-04T14:26:28Z,1,"Je n'aurai pas réellement ""bénéficié"" des services de cette pseudo-banque, puisqu'ils n'ont pas traité ma demande d'ouverture de compte après avoir cependant collecté moultes informations personnelles (et notamment m'avoir réclamé mon avis d'imposition).Au passage je n'ai jamais vu un tel process d'ouverture de compte : il faut prendre un ""selfie"" que leur système compare avec la pièce d'identité précédemment uploadée. Autant dire qu'il faut s'y reprendre à 15 fois avant que ça marche...Et au final : aucune réponse, aucune adresse pour les joindre ; je finis par avoir un conseiller sur le ""chat"", qui m'indique après de très longues minutes d'attente, qu'il leur faut mon avis d'imposition 2020 sur les revenus 2019 : nous sommes en juin, mais bien sûr…Cela en dit long sur leur ""compétence"" et je me félicite de ne pas compter parmi leurs clients.Je me demande cependant, que font-ils avec toutes les informations personnelles qu'ils collectent."
Banque à éviter,2020-07-02T14:52:21Z,1,"Bonjour, moi après un an sans pouvoir me connecter sur mon compte, Orange Bank a clôturé mon compte, car ils ne pouvait pas me dépanner, en m'envoyant un courrier recommandé et depuis ils ont gardés mon argent, je n'ai jamais reçu de courrier pour le récupérer; Aucun moyen de les joindre ça ne répond jamais, Service client zéro; Par contre tout les mois ils m'ont prélevés les frais, ça ils n'ont pas oubliés. Mais depuis silence total alors qu'il me restait de l'argent sur le compte. Moi j'appelle ça du vol ni plus ni moins. Donc conclusion ORANGE BANK n'est pas une banque fiable."
Horrible,2020-06-26T12:47:14Z,1,"Horrible, mon application a cessé de fonctionné un mois après l’ouverture de mon compte le service client est très difficile à joindre ils n’ont rien pu faire je n’avais plus accès à mon argent ! J’ai demandé la clôture de mon compte en février j’attends toujours le solde de mon compte qu’ils ont soit disant envoyé par chèque de banque, lequel je n’ai jamais reçu, il n’y a plus de service client téléphonique j’ai demandé le virement du solde de mon compte cela fait deux semaines que je les relance par chat le virement n’a toujours pas été fait ils retiennent mon argent depuis 5mois je suis à la limite de porter plainte !!"
Très satisfait,2020-06-25T19:54:50Z,5,"Bonjour, je ne suis pas de l avis de certains commentaires, le 4 fois sans frais fonctionne, Je trouve une grande amélioration dans l application au niveau de la fluidité et lisibilité depuis la dernière mise a jour récente, tout est très facilement visible ! Il y a des options que l on ne trouve pas ailleurs, et souscription simple et rapide , facile pour tous même pour les personnes ayant un handicap. Facilité de gestion du budget avec les classifications des dépenses , débit immédiat, réapprovisionnement excellent par carte bancaire, livret A ouvert rapidement ! Peut être souhaiter une Petite amélioration dans les réponses du service client, bien que dans l ensemble les demandes peuvent être faite rapidement avec un déroulement des demandes sans spécialement écrire quoi que ce soit ! On peux aussi joindre facilement des justificatifs. Des notifications très pratiques en cas de soucis prochain sur le compte , mais un délai octroyer pour approvisionner, frais bancaires vraiment réduit ! Quand on connais une banque de voleur depuis 95 on apprécie la différence ! Perso a ce jour j'ai fait une demande pour que ce soit ma banque principale , j ai mon compte chez Orange bank depuis 2018 et j en suis satisfait !"
Passez votre chemin,2020-06-24T16:43:22Z,1,"Pour partager mon expérience en toute honnêteté, Orange Bank est une ""banque"" complètement inutile. Tout ce que je demande n'a pas de réponse favorable, leur Djingo est une blague qui ne comprend pas grand chose, leur Chat se coupe à peine la discussion entamée, il faut donc se reconnecter et attendre à nouveau son tour et recommencer à expliquer ce qui a été dit auparavant, impossible à joindre par téléphone, impossible de payer des achats en 3 ou 4 fois sans frais même avec la carte premium, et pénalité si on n'utilise pas la carte même avec la premium pourtant payante. La plupart des frais bancaires pouvant être facturés sont gratuit chez Boursorama Banque par exemple ou alors moins cher. Conclusion : 1 étoile parce qu'on ne peut pas mettre 0. Ne perdez pas votre temps avec Orange Bank. Vaut mieux vivement aller voir ailleurs."
Impossible a joindre,2020-06-23T13:52:19Z,1,Impossible a joindre. Depuis le 1er juin 2020
Je déconseille,2020-06-15T06:15:34Z,2,"Attiré à la base par l'absence de frais, la CB gratuite et l'offre de bienvenue, j'ai ouvert un compte il y a deux ans chez Orange Bank. Bilan : à moins d'avoir besoin d'un compte secondaire qui tourne peu, c'est à éviter. Le temps d'encaissement des chèques est effrayant, quand ils ne sont pas bloqués pour ""vérification"" (10 jours). Le service client est peu réactif et les échanges, par chat, compliqués. Cette banque semble avoir tout misé sur l'interface de son appli mais cela ne suffit pas à permettre une utilisation courante et une gestion fluide d'un compte bancaire principal."
Une parodie de banque,2020-06-12T14:14:03Z,1,"Chèque remis à l'encaissement crédité 3 semaines après, somme visible sur le compte mais bloquée pour 14 jours supplémentaires au prétexte qu'il faut vérifierla solvabilité de l'émetteur avant de pouvoir disposer des fonds!!! Non seulement c'est pas écrit dans les conditions générales, mais c'est tout simplement illégal! Le service client est absent, et les rares conseillers disponibles en ""tchat"" y vont chacun de sa version ou coupent directement car on doit les ennuyer. Un bon conseil, ÉVITEZ LES A TOUS PRIX"
pas sérieux,2020-06-10T08:06:35Z,1,"Depuis que c'est orange bank c'est vraiment pas sérieux, ca fait 3 semaines que j'ai envoyé un chèque et il est toujours pas encaissé ??? Je pense que je vais changer de banque !!!"
Bonne banque.....mais peut mieux faire,2020-06-09T07:54:46Z,3,"Je doute énormément sur la véracité de certains commentaires.... Je suis client depuis les débuts d'Orange Bank, j'ai connu de nombreux soucis....mais je suis néanmoins resté chez eux et je l'utilise comme compte principal désormais et j'en suis globalement satisfait. J'ai été le premier a critiqué toutes sortes de problèmes que l'on pouvait rencontrer chez Orange Bank et je constate que ceux-ci n'ont (vraiment) aucun rapport avec ceux rapportés par les différents clients ici que je soupçonne de vouloir faire du ""Orange Bashing"".... a l'heure actuelle, Orange Bank reste le meilleur rapport qualité/prix pour ouvrir un compte bancaire, et il s'agit d'un groupe Français (tres important a prendre en compte).Des améliorations notable ont été effectués depuis le lancement mais il en reste encore a faire pour vraiment avoir accès a un service/une banque ""optimal"""
"banque catastrophique,",2020-06-04T08:28:54Z,1,"banque catastrophique,1 étoile car le 0 est impossible.obligation de se servir d'une carte bancaire pour ne pas payer les frais mensuels mais, en étant privé de carte les frais s'appliquent tout de même et vous recevrez un jour un mail d'un organisme de recouvrement pour vous réclamer 1 an de frais bancaires. Avant cela, aucune communication mail ou courrier papier ni même appel téléphonique de la part d'Orange Bank. Pensez à fournir les services nécessaires à vos clients avant de demander des frais par menace de contentieux."
Suite à la fermeture du service c-zam…,2020-05-29T12:41:30Z,3,"Suite à la fermeture du service c-zam de carrefour, j'ai ouvert non sans difficulté un compte orange bank. 11 jours plus tard, toujours pas de carte de paiement à l'horizon et pas de réponse à ma réclamation, bon, c'est week-end. Je vais tenter de récupérer mes 50€, et si pas de nouvelle dans la semaine qui vient, ouvrir un compte chez N26.------------------------------------------------------------Finalement réponse et carte reçues."
Ça fait 20 ans que j' était chez…,2020-05-29T11:22:14Z,1,Ça fait 20 ans que j' était chez Groupama banque et jamais de soucis !!!! La depuis le covid plus de contact !!!! On peut crevé la bouche ouverte ils s en foutent !!!! A vomir !!!des que je peux je me casse !!!
A fuir !!!,2020-05-29T09:41:13Z,1,A fuir !!!! Orange Bank me fait un rejet sur une demande de paiement de mon opérateur téléphonique de la somme de 4.99 euros . Coût du rejet 29.30 euros .....Ne prend pas c'est responsabilité.....Multiple problèmes......Répond au mail 1 semaine après la demande Orange reste un opérateur téléphonique ......Pour vouloir être une banque ....va falloir commencé a être honnête envers les clients......A fuir a fuir a fuir !!!!!!
Passez votre chemin,2020-05-27T20:59:13Z,1,"Passez votre chemin, cette banque n’est pas une banque. Les clients ils s’en fichent. Tout allait bien avec groupama banque mais depuis qu’Orange l’a racheter c’est du grand n’importe quoi, les tarifs s’envolent, avec le covid ils ne repondent plus au telephone et les mails restent sans reponse. Je n’arrive pas a faire cloturer mes comptes, je n’ai qu’une envie : PARTIR. A noter au passage : pas de carte bleue sans contact. 1 etoile c’est deja trop."
